5, 0.621306672794151, 168
16, 1.7047877942209462, 540
85, 20.55975925630822, 2818
20, 2.4913982955106135, 672
5, 0.3893338550197828, 170
6, 0.462283934049679, 204
3, 0.46278636710651666, 100
8, 0.8547102624886354, 270
7, 1.2450673434843547, 232
55, 10.555250654833628, 1832
70, 23.408919736046354, 2304
782, 47818.650661193424, 21314
797, 1076.4790933061, 25048
782, 47818.650661193424, 21314
13, 1.012351418310107, 442
7, 1.2400822852869036, 232
1, 0.0774869476185459, 34
21, 2.7910233232457844, 704
797, 1076.4790933061, 25048
138, 25.448741906490124, 4578
7, 1.0118608876644195, 234
14, 2.0211949581289486, 468
6, 0.4659928078717236, 204
7, 0.544061344978743, 238
767, 46050.24120155116, 20618
135, 37.81715096643765, 4454
105, 24.65951230321518, 3482
46, 7.4901689370592965, 1542
24, 2.6367372414095462, 808
35, 4.323518291133786, 1174
135, 23.368230050993912, 4490
27, 3.271306313484034, 906
39, 6.159103610645534, 1296
128, 33.64757931971711, 4224
127, 42.006132134424064, 4176
26, 4.071545605656129, 870
17, 1.885887580607099, 572
5, 0.3681800623507724, 170
26, 2.9725176070389168, 874
46, 7.594173680699283, 1532
20, 2.810386055356332, 668
11, 1.2508666897972203, 370
10, 0.9587766293364387, 338
5, 0.3795254425806193, 170
782, 47818.650661193424, 21314
282, 195.6213776511496, 9212
99, 42.0436821232595, 3244
118, 65.29844508812106, 3862
21, 3.108057825855987, 700
4, 0.5183121705715662, 134
133, 34.768527032837014, 4392
19, 3.406202287048679, 628
74, 14.555305036575863, 2452
134, 88.83705006294844, 4390
21, 3.727989133826673, 694
83, 21.443062698527463, 2744
65, 9.635411746196061, 2176
782, 47818.650661193424, 21314
13, 1.012351418310107, 442
7, 1.2400822852869036, 232
1, 0.0774869476185459, 34
21, 2.7910233232457844, 704
860, 48756.74818835277, 23300
767, 46050.24120155116, 20618
135, 37.81715096643765, 4454
860, 48756.74818835277, 23300
105, 24.65951230321518, 3482
46, 7.4901689370592965, 1542
24, 2.6367372414095462, 808
35, 4.323518291133786, 1174
135, 23.368230050993912, 4490
27, 3.271306313484034, 906
39, 6.159103610645534, 1296
128, 33.64757931971711, 4224
127, 42.006132134424064, 4176
26, 4.071545605656129, 870
17, 1.885887580607099, 572
5, 0.3681800623507724, 170
26, 2.9725176070389168, 874
46, 7.594173680699283, 1532
20, 2.810386055356332, 668
11, 1.2508666897972203, 370
10, 0.9587766293364387, 338
5, 0.3795254425806193, 170
282, 195.6213776511496, 9212
99, 42.0436821232595, 3244
118, 65.29844508812106, 3862
21, 3.108057825855987, 700
4, 0.5183121705715662, 134
133, 34.768527032837014, 4392
19, 3.406202287048679, 628
74, 14.555305036575863, 2452
134, 88.83705006294844, 4390
21, 3.727989133826673, 694
83, 21.443062698527463, 2744
65, 9.635411746196061, 2176
860, 48756.74818835277, 23300
860, 48756.74818835277, 23300
629, 21314.21870747898, 17200
2, 0.12995230019646795, 68
26, 3.0556208644428238, 870
80, 13.588536528195386, 2664
860, 48756.74818835277, 23300
845, 30177.79325230334, 23210
69, 15.181130699178434, 2278
15, 1.749556191866953, 502
860, 48756.74818835277, 23300
629, 21314.21870747898, 17200
2, 0.12995230019646795, 68
26, 3.0556208644428238, 870
632, 18622.696038586906, 17348
80, 13.588536528195386, 2664
725, 29162.240007657063, 19818
845, 30177.79325230334, 23210
69, 15.181130699178434, 2278
15, 1.749556191866953, 502
725, 29162.240007657063, 19818
632, 18622.696038586906, 17348
58, 10.33622750161983, 1924
44, 6.324644441196035, 1464
9, 0.9415066874236295, 302
725, 29162.240007657063, 19818
812, 38594.654303614865, 22144
725, 29162.240007657063, 19818
58, 10.33622750161983, 1924
44, 6.324644441196035, 1464
9, 0.9415066874236295, 302
812, 38594.654303614865, 22144
812, 38594.654303614865, 22144
821, 51770.6613337894, 22172
812, 38594.654303614865, 22144
821, 51770.6613337894, 22172
821, 51770.6613337894, 22172
821, 51770.6613337894, 22172
